id,dataset_name,dataset_group,input_size,horizon,num_layers,hidden_size,max_steps,learning_rate,batch_size,scaler_type,total_params,smape,is_better,mlp.0.weight_mean,mlp.0.weight_median,mlp.0.weight_std,mlp.0.weight_max,mlp.0.weight_min,mlp.1.weight_mean,mlp.1.weight_median,mlp.1.weight_std,mlp.1.weight_max,mlp.1.weight_min,mlp.2.weight_mean,mlp.2.weight_median,mlp.2.weight_std,mlp.2.weight_max,mlp.2.weight_min,out.weight_mean,out.weight_median,out.weight_std,out.weight_max,out.weight_min
Tourism_Quarterly_hidden_size_64_max_steps_100_learning_rate_0.0005_batch_size_64_scaler_type_robust,Tourism,Quarterly,8,8,3,64,100,0.0005,64,robust,9416,0.12223417660022574,True,0.017398685216903687,0.021164793521165848,0.21418125927448273,0.4023682773113251,-0.3952266573905945,0.01052110642194748,0.008528275415301323,0.07616711407899857,0.18202641606330872,-0.16356965899467468,0.005298024043440819,0.005671585910022259,0.07528206706047058,0.1849798709154129,-0.17122356593608856,0.010601617395877838,0.009784270077943802,0.07332516461610794,0.16037540137767792,-0.13141895830631256
Tourism_Quarterly_hidden_size_64_max_steps_100_learning_rate_0.0005_batch_size_128_scaler_type_identity,Tourism,Quarterly,8,8,3,64,100,0.0005,128,identity,9416,0.13406286048206706,False,0.019287798553705215,0.02142009139060974,0.20598873496055603,0.38481733202934265,-0.34682905673980713,0.007469676434993744,0.006268003024160862,0.07448635250329971,0.16162973642349243,-0.15237250924110413,0.005309120751917362,0.0044701374135911465,0.07459881901741028,0.16785693168640137,-0.15450333058834076,0.021027522161602974,0.023543499410152435,0.07498743385076523,0.16476716101169586,-0.13078190386295319
Tourism_Quarterly_hidden_size_64_max_steps_100_learning_rate_0.0005_batch_size_128_scaler_type_standard,Tourism,Quarterly,8,8,3,64,100,0.0005,128,standard,9416,0.12218879733292033,True,0.0049552228301763535,-0.0021022637374699116,0.214840367436409,0.4111124873161316,-0.40223145484924316,0.010442767292261124,0.008497903123497963,0.07710489630699158,0.1859111338853836,-0.17270450294017792,0.007155060768127441,0.00872067827731371,0.07655905932188034,0.19035892188549042,-0.18709857761859894,0.009598083794116974,0.008958060294389725,0.07475341856479645,0.19263134896755219,-0.174322247505188
Tourism_Quarterly_hidden_size_64_max_steps_100_learning_rate_0.0005_batch_size_128_scaler_type_robust,Tourism,Quarterly,8,8,3,64,100,0.0005,128,robust,9416,0.12117965488376072,True,0.016750052571296692,0.019542444497346878,0.21381312608718872,0.40525147318840027,-0.39554718136787415,0.01009354367852211,0.009127376601099968,0.0763901025056839,0.18374913930892944,-0.16823029518127441,0.0055101774632930756,0.005809545051306486,0.07544224709272385,0.18581940233707428,-0.1695397049188614,0.011507614515721798,0.01158907637000084,0.07426614314317703,0.17181193828582764,-0.12927597761154175
Tourism_Quarterly_hidden_size_64_max_steps_100_learning_rate_0.0001_batch_size_32_scaler_type_identity,Tourism,Quarterly,8,8,3,64,100,0.0001,32,identity,9416,0.850064492010113,False,0.007620047312229872,0.008304833434522152,0.20295317471027374,0.35948121547698975,-0.3528483808040619,-0.0009623448131605983,-0.0017977982060983777,0.07252576947212219,0.1337999403476715,-0.13180142641067505,0.000792051840107888,0.0009945402853190899,0.07253622263669968,0.13539603352546692,-0.13231465220451355,0.007183758541941643,0.011045025661587715,0.07229312509298325,0.13397148251533508,-0.11963735520839691
Tourism_Quarterly_hidden_size_64_max_steps_100_learning_rate_0.0001_batch_size_32_scaler_type_standard,Tourism,Quarterly,8,8,3,64,100,0.0001,32,standard,9416,0.14251290449004828,False,0.004566526040434837,0.003513020696118474,0.20348946750164032,0.35784271359443665,-0.3495205044746399,-0.0006847181939519942,-0.001992673147469759,0.07258038222789764,0.13800184428691864,-0.13513650000095367,0.001126289600506425,0.0017520907567813993,0.07251826673746109,0.13711242377758026,-0.133545383810997,0.004463357385247946,0.005105298012495041,0.07235195487737656,0.13699360191822052,-0.1293974220752716
Tourism_Quarterly_hidden_size_64_max_steps_100_learning_rate_0.0001_batch_size_32_scaler_type_robust,Tourism,Quarterly,8,8,3,64,100,0.0001,32,robust,9416,0.148086316449645,False,0.006242306437343359,0.009640992619097233,0.20373952388763428,0.3580601215362549,-0.34974148869514465,-0.00043194284080527723,-0.001588223036378622,0.07260347902774811,0.13849714398384094,-0.13485687971115112,0.0010995088377967477,0.0017671533860266209,0.07253403961658478,0.13651318848133087,-0.1324804276227951,0.0058695184998214245,0.005993088241666555,0.07214520871639252,0.13648255169391632,-0.12161552906036377
Tourism_Quarterly_hidden_size_64_max_steps_100_learning_rate_0.0001_batch_size_64_scaler_type_identity,Tourism,Quarterly,8,8,3,64,100,0.0001,64,identity,9416,0.7996739651877247,False,0.008374993689358234,0.010047126561403275,0.2031887173652649,0.3612954318523407,-0.35344675183296204,-0.00039678660687059164,-0.0008628234500065446,0.07259510457515717,0.13586246967315674,-0.13236187398433685,0.0010493119480088353,0.0010168069275096059,0.07263115048408508,0.13665589690208435,-0.1340218186378479,0.0081920912489295,0.012172268703579903,0.07249034196138382,0.1361875832080841,-0.11963735520839691
Tourism_Quarterly_hidden_size_64_max_steps_100_learning_rate_0.0001_batch_size_64_scaler_type_standard,Tourism,Quarterly,8,8,3,64,100,0.0001,64,standard,9416,0.14245649464676474,False,0.004578038584440947,0.004344959277659655,0.20357689261436462,0.3579796552658081,-0.35118505358695984,-0.0005473375786095858,-0.0019966226536780596,0.07258018851280212,0.13836902379989624,-0.1351643204689026,0.0011435665655881166,0.0022226665169000626,0.07252389192581177,0.13782304525375366,-0.1331797093153,0.004683616105467081,0.004828600212931633,0.07235519587993622,0.13695092499256134,-0.12413551658391953
Tourism_Quarterly_hidden_size_64_max_steps_100_learning_rate_0.0001_batch_size_64_scaler_type_robust,Tourism,Quarterly,8,8,3,64,100,0.0001,64,robust,9416,0.1479120865319307,False,0.006344090681523085,0.009011516347527504,0.2038002908229828,0.358797550201416,-0.34961968660354614,-0.0003786187735386193,-0.0013464016374200583,0.07260669767856598,0.13908043503761292,-0.13481125235557556,0.0011724450159817934,0.0019369513029232621,0.07251047343015671,0.13664820790290833,-0.13245247304439545,0.0059852683916687965,0.00652267225086689,0.07218591123819351,0.1366564780473709,-0.12337987869977951
Tourism_Quarterly_hidden_size_64_max_steps_100_learning_rate_0.0001_batch_size_128_scaler_type_identity,Tourism,Quarterly,8,8,3,64,100,0.0001,128,identity,9416,0.7855754822310023,False,0.008636989630758762,0.009916549548506737,0.20325449109077454,0.3622753918170929,-0.35349586606025696,-0.00031295232474803925,-0.0005719643086194992,0.07261352986097336,0.13635002076625824,-0.132444828748703,0.0010825261706486344,0.0009857332333922386,0.07266482710838318,0.1366196721792221,-0.13502569496631622,0.008426483720541,0.01213202066719532,0.07253621518611908,0.13608071208000183,-0.11963735520839691
Tourism_Quarterly_hidden_size_64_max_steps_100_learning_rate_0.0001_batch_size_128_scaler_type_standard,Tourism,Quarterly,8,8,3,64,100,0.0001,128,standard,9416,0.14242123072717788,False,0.004487656056880951,0.0050308541394770145,0.20355093479156494,0.3581802248954773,-0.34977442026138306,-0.000737304799258709,-0.0022458983585238457,0.07257615029811859,0.13814298808574677,-0.13558152318000793,0.001148040872067213,0.002021500840783119,0.07251933217048645,0.13809898495674133,-0.13466288149356842,0.004666538909077644,0.005503561347723007,0.07242120802402496,0.13696926832199097,-0.12783968448638916
Tourism_Quarterly_hidden_size_64_max_steps_100_learning_rate_0.0001_batch_size_128_scaler_type_robust,Tourism,Quarterly,8,8,3,64,100,0.0001,128,robust,9416,0.14800847306183862,False,0.0062554203905165195,0.008831216022372246,0.20379483699798584,0.35856154561042786,-0.34921693801879883,-0.0004078648053109646,-0.0013963021337985992,0.07260207831859589,0.13905146718025208,-0.1348123699426651,0.0011135033564642072,0.0018218547338619828,0.07253110408782959,0.13654905557632446,-0.13251131772994995,0.005972069688141346,0.007434892933815718,0.07217396050691605,0.13652724027633667,-0.12324200570583344
Tourism_Quarterly_hidden_size_64_max_steps_200_learning_rate_0.001_batch_size_32_scaler_type_identity,Tourism,Quarterly,8,8,3,64,200,0.001,32,identity,9416,0.12315159384667547,True,0.018943723291158676,0.015152386389672756,0.20963768661022186,0.39758771657943726,-0.36260470747947693,0.010760188102722168,0.00976491253823042,0.08222682029008865,0.2335359752178192,-0.2609575390815735,0.006482804659754038,0.005067967344075441,0.07645085453987122,0.21079471707344055,-0.2053607851266861,0.022511040791869164,0.02572123520076275,0.07465574890375137,0.16436512768268585,-0.14923225343227386
Tourism_Quarterly_hidden_size_64_max_steps_200_learning_rate_0.001_batch_size_32_scaler_type_standard,Tourism,Quarterly,8,8,3,64,200,0.001,32,standard,9416,0.08089717676819265,True,0.023178305476903915,0.007467763032764196,0.23585359752178192,0.5561083555221558,-0.5080891847610474,0.019656632095575333,0.018563786521553993,0.09379566460847855,0.3277509808540344,-0.30195242166519165,0.010085531510412693,0.009557947516441345,0.08611252158880234,0.3109522759914398,-0.28029707074165344,0.0053466930985450745,0.0022077029570937157,0.08224162459373474,0.23626047372817993,-0.25243720412254333
Tourism_Quarterly_hidden_size_64_max_steps_200_learning_rate_0.001_batch_size_32_scaler_type_robust,Tourism,Quarterly,8,8,3,64,200,0.001,32,robust,9416,0.0826006027132241,True,0.028521262109279633,0.01853138580918312,0.22883044183254242,0.48899030685424805,-0.4123997390270233,0.01456848718225956,0.014575256034731865,0.08787275850772858,0.2923370897769928,-0.25029656291007996,0.007118845824152231,0.00671516265720129,0.08339790999889374,0.28226110339164734,-0.309108704328537,0.01090248767286539,0.004986604675650597,0.07667399942874908,0.21931125223636627,-0.16094914078712463
Tourism_Quarterly_hidden_size_64_max_steps_200_learning_rate_0.001_batch_size_64_scaler_type_identity,Tourism,Quarterly,8,8,3,64,200,0.001,64,identity,9416,0.10238535582599893,True,0.020712491124868393,0.021463574841618538,0.21066495776176453,0.38647669553756714,-0.41478773951530457,0.009969562292098999,0.008414685726165771,0.08415613323450089,0.3243635296821594,-0.25098690390586853,0.005501392297446728,0.005214805714786053,0.07782746851444244,0.2645133137702942,-0.2335871011018753,0.023135021328926086,0.02710782364010811,0.07713156193494797,0.18078237771987915,-0.14902399480342865
Tourism_Quarterly_hidden_size_64_max_steps_200_learning_rate_0.001_batch_size_64_scaler_type_standard,Tourism,Quarterly,8,8,3,64,200,0.001,64,standard,9416,0.07966037433662702,True,0.021109867841005325,0.009199017658829689,0.23587389290332794,0.5626293420791626,-0.48790812492370605,0.01818806678056717,0.01770421862602234,0.09367620199918747,0.31965088844299316,-0.28718066215515137,0.01170341670513153,0.010460508987307549,0.08756961673498154,0.3091203570365906,-0.2967517375946045,0.004050195682793856,0.002951317699626088,0.08216826617717743,0.24410323798656464,-0.22853019833564758
Tourism_Quarterly_hidden_size_64_max_steps_200_learning_rate_0.001_batch_size_64_scaler_type_robust,Tourism,Quarterly,8,8,3,64,200,0.001,64,robust,9416,0.0820418568328938,True,0.028439464047551155,0.016629885882139206,0.22684885561466217,0.49338623881340027,-0.4423579275608063,0.012531213462352753,0.012177047319710255,0.08711689710617065,0.3310769498348236,-0.22983507812023163,0.007645818404853344,0.007885408587753773,0.08413871377706528,0.2766752243041992,-0.28621453046798706,0.007836652919650078,0.0029681262094527483,0.07943637669086456,0.20804905891418457,-0.2010483592748642
Tourism_Quarterly_hidden_size_64_max_steps_200_learning_rate_0.001_batch_size_128_scaler_type_identity,Tourism,Quarterly,8,8,3,64,200,0.001,128,identity,9416,0.10831163969115495,True,0.019437216222286224,0.023869827389717102,0.21093781292438507,0.404258668422699,-0.43088117241859436,0.011432155966758728,0.009185869246721268,0.08418340235948563,0.2732559144496918,-0.27446678280830383,0.007126073818653822,0.005791342817246914,0.07823304831981659,0.2611009478569031,-0.2050119787454605,0.02258632704615593,0.02512875199317932,0.07609430700540543,0.1721409559249878,-0.1670823097229004
Tourism_Quarterly_hidden_size_64_max_steps_200_learning_rate_0.001_batch_size_128_scaler_type_standard,Tourism,Quarterly,8,8,3,64,200,0.001,128,standard,9416,0.08082394533801357,True,0.02249397709965706,0.01011643372476101,0.2345232367515564,0.5663332343101501,-0.4778215289115906,0.020704519003629684,0.020752687007188797,0.09347612410783768,0.32886266708374023,-0.2819596529006958,0.012738296762108803,0.013357278890907764,0.08828840404748917,0.31362614035606384,-0.301319420337677,0.006150397006422281,0.008169294334948063,0.07819286733865738,0.23211787641048431,-0.21270737051963806
Tourism_Quarterly_hidden_size_64_max_steps_200_learning_rate_0.001_batch_size_128_scaler_type_robust,Tourism,Quarterly,8,8,3,64,200,0.001,128,robust,9416,0.08341920834074551,True,0.026367763057351112,0.014317018911242485,0.22717894613742828,0.4881422817707062,-0.45091280341148376,0.013209525495767593,0.012463897466659546,0.08732011169195175,0.2759018838405609,-0.23349666595458984,0.007940785028040409,0.007552266586571932,0.08363823592662811,0.25618085265159607,-0.2906854748725891,0.010359471663832664,0.009229766204953194,0.0786067321896553,0.20645639300346375,-0.17648917436599731
Tourism_Quarterly_hidden_size_64_max_steps_200_learning_rate_0.0005_batch_size_32_scaler_type_identity,Tourism,Quarterly,8,8,3,64,200,0.0005,32,identity,9416,0.13028259476839685,True,0.02084556594491005,0.020938105881214142,0.20652708411216736,0.38369306921958923,-0.3477128744125366,0.009280385449528694,0.00753584923222661,0.07647623866796494,0.1890665590763092,-0.18513154983520508,0.00645864475518465,0.005327175371348858,0.07529296725988388,0.17533159255981445,-0.17548754811286926,0.021990403532981873,0.02451641671359539,0.07535414397716522,0.16630002856254578,-0.13558316230773926
Tourism_Quarterly_hidden_size_64_max_steps_200_learning_rate_0.0005_batch_size_32_scaler_type_standard,Tourism,Quarterly,8,8,3,64,200,0.0005,32,standard,9416,0.09421750144105727,True,0.011915208771824837,0.003950650338083506,0.22753629088401794,0.4770289957523346,-0.4512235224246979,0.016538821160793304,0.016003698110580444,0.08489954471588135,0.2552557587623596,-0.23553450405597687,0.010149667039513588,0.010050881654024124,0.0814499631524086,0.25596967339515686,-0.26502272486686707,0.0074464562349021435,0.005397750996053219,0.08172661066055298,0.25316572189331055,-0.21772603690624237
Tourism_Quarterly_hidden_size_64_max_steps_200_learning_rate_0.0005_batch_size_32_scaler_type_robust,Tourism,Quarterly,8,8,3,64,200,0.0005,32,robust,9416,0.09227529066865103,True,0.023544661700725555,0.0225449837744236,0.22289423644542694,0.45690709352493286,-0.3849633038043976,0.013177361339330673,0.011619349010288715,0.08208256959915161,0.23570095002651215,-0.21287839114665985,0.007992836646735668,0.008997073397040367,0.07927775382995605,0.2471313327550888,-0.20923443138599396,0.01201244443655014,0.010487493127584457,0.07732216268777847,0.20300237834453583,-0.17631565034389496
Tourism_Quarterly_hidden_size_64_max_steps_200_learning_rate_0.0005_batch_size_64_scaler_type_identity,Tourism,Quarterly,8,8,3,64,200,0.0005,64,identity,9416,0.1263156533615915,True,0.020945999771356583,0.020128833130002022,0.20674023032188416,0.38854724168777466,-0.35358408093452454,0.008757315576076508,0.00711033632978797,0.07738839834928513,0.203216090798378,-0.19543993473052979,0.006093157920986414,0.005815435200929642,0.07541298866271973,0.18114271759986877,-0.17915280163288116,0.020727049559354782,0.023825710639357567,0.07563935220241547,0.16460995376110077,-0.16206306219100952
Tourism_Quarterly_hidden_size_64_max_steps_200_learning_rate_0.0005_batch_size_64_scaler_type_standard,Tourism,Quarterly,8,8,3,64,200,0.0005,64,standard,9416,0.09383324193844059,True,0.012520687654614449,-0.001448798575438559,0.22912751138210297,0.48078566789627075,-0.4558044373989105,0.01746862754225731,0.017556535080075264,0.08631320297718048,0.2520550489425659,-0.2264702320098877,0.010110560804605484,0.010785098187625408,0.08193089812994003,0.2624934911727905,-0.23891261219978333,0.005194882396608591,0.0036459718830883503,0.07898462563753128,0.19769269227981567,-0.20021580159664154
Tourism_Quarterly_hidden_size_64_max_steps_200_learning_rate_0.0005_batch_size_64_scaler_type_robust,Tourism,Quarterly,8,8,3,64,200,0.0005,64,robust,9416,0.09104540841432437,True,0.024606015533208847,0.0217718668282032,0.22359688580036163,0.45177534222602844,-0.40053606033325195,0.015131251886487007,0.013970145024359226,0.08245206624269485,0.24397799372673035,-0.2110031098127365,0.00716210063546896,0.006834149360656738,0.0807303935289383,0.2452765256166458,-0.22212955355644226,0.009415294043719769,0.0042587569914758205,0.0763741210103035,0.1945832073688507,-0.18820145726203918
Tourism_Quarterly_hidden_size_64_max_steps_200_learning_rate_0.0005_batch_size_128_scaler_type_identity,Tourism,Quarterly,8,8,3,64,200,0.0005,128,identity,9416,0.11945871244741674,True,0.021056000143289566,0.0182581078261137,0.20739935338497162,0.38505491614341736,-0.36205077171325684,0.010417433455586433,0.008561044931411743,0.0778234452009201,0.20048503577709198,-0.19941294193267822,0.006655835546553135,0.00563881266862154,0.07642918080091476,0.21170464158058167,-0.20434515178203583,0.020772114396095276,0.02412349358201027,0.07565914839506149,0.16646501421928406,-0.14999084174633026
Tourism_Quarterly_hidden_size_64_max_steps_200_learning_rate_0.0005_batch_size_128_scaler_type_standard,Tourism,Quarterly,8,8,3,64,200,0.0005,128,standard,9416,0.09013028241010433,True,0.011617468670010567,-0.003506821347400546,0.22771210968494415,0.48293495178222656,-0.4607144892215729,0.01686003990471363,0.01621372438967228,0.08514613658189774,0.2458658665418625,-0.2335088551044464,0.011851527728140354,0.0136969443410635,0.08391400426626205,0.25597697496414185,-0.2551195025444031,0.007765605114400387,0.009333731606602669,0.07954772561788559,0.24246317148208618,-0.20504966378211975
Tourism_Quarterly_hidden_size_64_max_steps_200_learning_rate_0.0005_batch_size_128_scaler_type_robust,Tourism,Quarterly,8,8,3,64,200,0.0005,128,robust,9416,0.08851114445943128,True,0.023944038897752762,0.014943709596991539,0.22366124391555786,0.4551932215690613,-0.4109647870063782,0.014683874323964119,0.013549398630857468,0.08273879438638687,0.24629424512386322,-0.20829768478870392,0.008007695898413658,0.007758530788123608,0.08034913241863251,0.23986037075519562,-0.24118758738040924,0.011857183650135994,0.009609086439013481,0.07878711074590683,0.21430759131908417,-0.18619196116924286
Tourism_Quarterly_hidden_size_64_max_steps_200_learning_rate_0.0001_batch_size_32_scaler_type_identity,Tourism,Quarterly,8,8,3,64,200,0.0001,32,identity,9416,0.5520199100225578,False,0.013516286388039589,0.013597754761576653,0.20330752432346344,0.3704057037830353,-0.3475697338581085,0.002795411041006446,0.0025444705970585346,0.07309538125991821,0.14928372204303741,-0.13711512088775635,0.0029696659184992313,0.003263958729803562,0.07321140915155411,0.14895083010196686,-0.14435157179832458,0.01272593718022108,0.015262221917510033,0.07343906164169312,0.15047119557857513,-0.11963735520839691
Tourism_Quarterly_hidden_size_64_max_steps_200_learning_rate_0.0001_batch_size_32_scaler_type_standard,Tourism,Quarterly,8,8,3,64,200,0.0001,32,standard,9416,0.1372615827809895,False,0.0038943293038755655,-0.0005025494610890746,0.2064361721277237,0.37245500087738037,-0.36395204067230225,0.003791883122175932,0.0021640562918037176,0.07318749278783798,0.15558303892612457,-0.14904779195785522,0.00317126652225852,0.0034918179735541344,0.0731305256485939,0.15184660255908966,-0.1506996601819992,0.006867385469377041,0.005218639504164457,0.07318641990423203,0.15139441192150116,-0.1288364976644516
Tourism_Quarterly_hidden_size_64_max_steps_200_learning_rate_0.0001_batch_size_32_scaler_type_robust,Tourism,Quarterly,8,8,3,64,200,0.0001,32,robust,9416,0.13945039195218423,False,0.009104659780859947,0.014080623164772987,0.20706839859485626,0.37211060523986816,-0.35993197560310364,0.003921826835721731,0.00257321959361434,0.073198102414608,0.15520834922790527,-0.14463087916374207,0.003429449163377285,0.004065250046551228,0.07316127419471741,0.15434463322162628,-0.1439467966556549,0.009083923883736134,0.009501630440354347,0.07276222854852676,0.14578832685947418,-0.12447182834148407
Tourism_Quarterly_hidden_size_64_max_steps_200_learning_rate_0.0001_batch_size_64_scaler_type_identity,Tourism,Quarterly,8,8,3,64,200,0.0001,64,identity,9416,0.2880886240079957,False,0.01758953556418419,0.01887577585875988,0.20424290001392365,0.375153124332428,-0.34235072135925293,0.004861699882894754,0.004626825451850891,0.0734330490231514,0.1524135172367096,-0.13770809769630432,0.004241272807121277,0.00359828257933259,0.07365798205137253,0.15172122418880463,-0.14643719792366028,0.015635188668966293,0.01746593415737152,0.07444722950458527,0.15278379619121552,-0.12534736096858978
Tourism_Quarterly_hidden_size_64_max_steps_200_learning_rate_0.0001_batch_size_64_scaler_type_standard,Tourism,Quarterly,8,8,3,64,200,0.0001,64,standard,9416,0.13739507392330638,False,0.004039369057863951,-0.0007467251271009445,0.2067740261554718,0.372768759727478,-0.36539939045906067,0.0041276440024375916,0.0021065871696919203,0.07319502532482147,0.15615829825401306,-0.1483718454837799,0.003348038997501135,0.00408568698912859,0.07323809713125229,0.15201789140701294,-0.15073639154434204,0.0068267029710114,0.006422504782676697,0.07300687581300735,0.1440795361995697,-0.1294521689414978
Tourism_Quarterly_hidden_size_64_max_steps_200_learning_rate_0.0001_batch_size_64_scaler_type_robust,Tourism,Quarterly,8,8,3,64,200,0.0001,64,robust,9416,0.14024350815982853,False,0.00938514806330204,0.012861177325248718,0.20709696412086487,0.3721954822540283,-0.3611161410808563,0.004172821529209614,0.0031400173902511597,0.07319211959838867,0.15545830130577087,-0.14306862652301788,0.003690006211400032,0.004456978291273117,0.0731143057346344,0.15502113103866577,-0.14184941351413727,0.00892011821269989,0.009717801585793495,0.07282470911741257,0.14665871858596802,-0.12439388036727905
Tourism_Quarterly_hidden_size_64_max_steps_200_learning_rate_0.0001_batch_size_128_scaler_type_identity,Tourism,Quarterly,8,8,3,64,200,0.0001,128,identity,9416,0.19852943507006907,False,0.019205795601010323,0.019008338451385498,0.20469671487808228,0.3785136640071869,-0.3413849472999573,0.005400320049375296,0.00507868267595768,0.07360926270484924,0.15592020750045776,-0.13828624784946442,0.004791567102074623,0.004380321595817804,0.07386396825313568,0.15454939007759094,-0.14783640205860138,0.016873836517333984,0.017992552369832993,0.0749582052230835,0.1538408100605011,-0.12599903345108032
Tourism_Quarterly_hidden_size_64_max_steps_200_learning_rate_0.0001_batch_size_128_scaler_type_standard,Tourism,Quarterly,8,8,3,64,200,0.0001,128,standard,9416,0.13687439553055536,False,0.003893729764968157,-0.0009858667617663741,0.206712007522583,0.37268611788749695,-0.3646969497203827,0.003962452057749033,0.0022981776855885983,0.07321935892105103,0.15608955919742584,-0.14910897612571716,0.0034871664829552174,0.004267964046448469,0.07325059175491333,0.15268155932426453,-0.15124325454235077,0.007213759236037731,0.006740712095052004,0.0733615979552269,0.14725521206855774,-0.1322745978832245
Tourism_Quarterly_hidden_size_64_max_steps_200_learning_rate_0.0001_batch_size_128_scaler_type_robust,Tourism,Quarterly,8,8,3,64,200,0.0001,128,robust,9416,0.13975403142352028,False,0.009245249442756176,0.012181034311652184,0.20714856684207916,0.37216874957084656,-0.3610363304615021,0.004052482545375824,0.0029763709753751755,0.07320632040500641,0.1556427925825119,-0.14440061151981354,0.0035442523658275604,0.004044078756123781,0.07311971485614777,0.15477542579174042,-0.1413959413766861,0.009227273985743523,0.009612463414669037,0.07288231700658798,0.14582206308841705,-0.12937115132808685
Tourism_Quarterly_hidden_size_64_max_steps_500_learning_rate_0.001_batch_size_32_scaler_type_identity,Tourism,Quarterly,8,8,3,64,500,0.001,32,identity,9416,0.09069673165538121,True,0.020110074430704117,0.0205018799751997,0.21443916857242584,0.40949153900146484,-0.4847544729709625,0.015105677768588066,0.012092871591448784,0.09713219851255417,0.43063387274742126,-0.36541903018951416,0.00898735225200653,0.007844781503081322,0.08263289928436279,0.4185888171195984,-0.34910517930984497,0.02102423831820488,0.024431545287370682,0.07947786897420883,0.18269233405590057,-0.17340640723705292
Tourism_Quarterly_hidden_size_64_max_steps_500_learning_rate_0.001_batch_size_32_scaler_type_standard,Tourism,Quarterly,8,8,3,64,500,0.001,32,standard,9416,0.07939142279966367,True,0.02743867039680481,0.013663344085216522,0.24274472892284393,0.6049230694770813,-0.5045284032821655,0.02086261287331581,0.01904836669564247,0.1010369136929512,0.3611821234226227,-0.4019734859466553,0.009667376056313515,0.008392097428441048,0.09114373475313187,0.40078920125961304,-0.340496689081192,0.003225848078727722,0.0037795330863445997,0.085460364818573,0.34238675236701965,-0.4024573266506195
Tourism_Quarterly_hidden_size_64_max_steps_500_learning_rate_0.001_batch_size_32_scaler_type_robust,Tourism,Quarterly,8,8,3,64,500,0.001,32,robust,9416,0.07985655645177811,True,0.02954896166920662,0.02217681333422661,0.23390062153339386,0.5228372812271118,-0.5405128598213196,0.013796903192996979,0.014275854453444481,0.09336013346910477,0.37674829363822937,-0.3527723252773285,0.0076703643426299095,0.006221274845302105,0.08787243813276291,0.3587488830089569,-0.3143754005432129,0.009757157415151596,0.005387013778090477,0.07720378041267395,0.231838196516037,-0.18319354951381683
Tourism_Quarterly_hidden_size_64_max_steps_500_learning_rate_0.001_batch_size_64_scaler_type_identity,Tourism,Quarterly,8,8,3,64,500,0.001,64,identity,9416,0.08565407701004711,True,0.023559771478176117,0.027901556342840195,0.21372397243976593,0.40122535824775696,-0.5037304162979126,0.012046078220009804,0.007371611427515745,0.0953388661146164,0.4305112361907959,-0.3353700637817383,0.007619650103151798,0.007075420580804348,0.08374901860952377,0.4646647572517395,-0.31676167249679565,0.02383670210838318,0.02699369564652443,0.08470481634140015,0.3183235824108124,-0.21572186052799225
Tourism_Quarterly_hidden_size_64_max_steps_500_learning_rate_0.001_batch_size_64_scaler_type_standard,Tourism,Quarterly,8,8,3,64,500,0.001,64,standard,9416,0.07647260698703084,True,0.021786168217658997,0.010611656121909618,0.24016350507736206,0.5767917633056641,-0.5831308364868164,0.016722803935408592,0.017590757459402084,0.10152088850736618,0.33861902356147766,-0.3562571704387665,0.013086363673210144,0.011045563966035843,0.09576018154621124,0.4842716455459595,-0.4620513617992401,0.0032089250162243843,0.004382443614304066,0.08491456508636475,0.24220746755599976,-0.3170354962348938
Tourism_Quarterly_hidden_size_64_max_steps_500_learning_rate_0.001_batch_size_64_scaler_type_robust,Tourism,Quarterly,8,8,3,64,500,0.001,64,robust,9416,0.07824218653631462,True,0.025627501308918,0.02077365294098854,0.23242469131946564,0.5170783400535583,-0.5920681357383728,0.012190685607492924,0.012597780674695969,0.09294217824935913,0.4359460175037384,-0.4091118574142456,0.008965469896793365,0.009439453482627869,0.09024397283792496,0.421089231967926,-0.34953418374061584,0.00959878321737051,0.005553164519369602,0.07952382415533066,0.24071574211120605,-0.20508134365081787
Tourism_Quarterly_hidden_size_64_max_steps_500_learning_rate_0.001_batch_size_128_scaler_type_identity,Tourism,Quarterly,8,8,3,64,500,0.001,128,identity,9416,0.08120475412091947,True,0.021346531808376312,0.03264953941106796,0.21662738919258118,0.41864126920700073,-0.5402713418006897,0.013860092498362064,0.010973019525408745,0.09742284566164017,0.4147098958492279,-0.4105578660964966,0.009443165734410286,0.007191051729023457,0.08432547748088837,0.5119726061820984,-0.3197675347328186,0.0202205590903759,0.021615751087665558,0.0838824212551117,0.21607635915279388,-0.2675272524356842
Tourism_Quarterly_hidden_size_64_max_steps_500_learning_rate_0.001_batch_size_128_scaler_type_standard,Tourism,Quarterly,8,8,3,64,500,0.001,128,standard,9416,0.08014870252470409,True,0.023181304335594177,0.006208417471498251,0.23996786773204803,0.5928666591644287,-0.5592232942581177,0.01920485869050026,0.020356230437755585,0.10092275589704514,0.39582157135009766,-0.46608614921569824,0.013550737872719765,0.013600129634141922,0.09380888193845749,0.3512970209121704,-0.3414417803287506,0.004558484070003033,0.006508685648441315,0.0796385109424591,0.3144944906234741,-0.2138916403055191
