id,dataset_name,dataset_group,input_size,horizon,num_layers,hidden_size,max_steps,learning_rate,batch_size,scaler_type,total_params,smape,is_better,mlp.0.weight_mean,mlp.0.weight_median,mlp.0.weight_std,mlp.0.weight_max,mlp.0.weight_min,mlp.0.weight_frobenius_norm,mlp.0.weight_spectral_norm,mlp.0.weight_alpha,mlp.0.weight_alpha_hat,mlp.1.weight_mean,mlp.1.weight_median,mlp.1.weight_std,mlp.1.weight_max,mlp.1.weight_min,mlp.1.weight_frobenius_norm,mlp.1.weight_spectral_norm,mlp.1.weight_alpha,mlp.1.weight_alpha_hat,mlp.2.weight_mean,mlp.2.weight_median,mlp.2.weight_std,mlp.2.weight_max,mlp.2.weight_min,mlp.2.weight_frobenius_norm,mlp.2.weight_spectral_norm,mlp.2.weight_alpha,mlp.2.weight_alpha_hat,out.weight_mean,out.weight_median,out.weight_std,out.weight_max,out.weight_min,out.weight_frobenius_norm,out.weight_spectral_norm,out.weight_alpha,out.weight_alpha_hat
M3_Quarterly_hidden_size_32_learning_rate_0.0005_batch_size_256_scaler_type_minmax,M3,Quarterly,8,8,3,32,1000,0.0005,256,minmax,2664,0.052248005118061186,True,0.03571169823408127,0.030994784086942673,0.23938868939876556,0.5947328209877014,-0.7896854877471924,3.87260365486145,2.1261730194091797,1.791053371763383,1.9121700218535986,0.013156941160559654,0.01523620542138815,0.13978944718837738,0.5524840354919434,-0.6066789627075195,4.493031978607178,2.3882102966308594,1.1936451539462911,2.6082571712496816,0.005421649664640427,0.002274219412356615,0.12237993627786636,0.3844606280326843,-0.3881596624851227,3.919999122619629,1.8985040187835693,1.1206303840076106,2.1720199673561624,0.018418915569782257,0.012610223144292831,0.10910278558731079,0.30942976474761963,-0.25601252913475037,1.7703458070755005,1.0042800903320312,1.8719654910334667,2.2982787476057096
M3_Quarterly_hidden_size_32_learning_rate_0.0001_batch_size_16_scaler_type_identity,M3,Quarterly,8,8,3,32,1000,0.0001,16,identity,2664,0.0546776801185407,True,0.034700047224760056,0.03453471511602402,0.2111731767654419,0.4104107618331909,-0.37284523248672485,3.424082040786743,1.6572824716567993,1.7810992428025951,1.8463793999866136,0.03173612058162689,0.030260857194662094,0.11326393485069275,0.32803791761398315,-0.18987278640270233,3.764035224914551,2.034867525100708,1.1405051710218135,2.2336269288875554,0.00887989066541195,0.00555996410548687,0.10858403146266937,0.2381926327943802,-0.23620951175689697,3.4862887859344482,1.470536231994629,1.136340217921635,2.015700305908671,0.016993951052427292,0.01298935804516077,0.1058492511510849,0.22780299186706543,-0.16237212717533112,1.7152761220932007,0.849260687828064,1.889369450056844,2.1031018284957272
M3_Quarterly_hidden_size_32_learning_rate_0.0001_batch_size_16_scaler_type_standard,M3,Quarterly,8,8,3,32,1000,0.0001,16,standard,2664,0.056198365397807676,False,0.022446339949965477,0.017432676628232002,0.22643455862998962,0.49250683188438416,-0.40778374671936035,3.6407101154327393,1.9980604648590088,1.83887004032608,2.015906105848234,0.021270308643579483,0.02032363787293434,0.11406109482049942,0.30907142162323,-0.24446405470371246,3.712877035140991,1.8095738887786865,1.1577340538824434,2.2987281389169487,0.012176275253295898,0.008033924736082554,0.11192185431718826,0.3105347156524658,-0.25781092047691345,3.6026318073272705,1.5563992261886597,1.1428641760250198,1.8512853381800818,0.010125186294317245,0.009585214778780937,0.11421475559473038,0.29151681065559387,-0.23903951048851013,1.8346028327941895,1.1175028085708618,1.8258315012161868,2.4013143840791242
M3_Quarterly_hidden_size_32_learning_rate_0.0001_batch_size_16_scaler_type_robust,M3,Quarterly,8,8,3,32,1000,0.0001,16,robust,2664,0.0573558530066941,False,0.025645170360803604,0.013137614354491234,0.2237754613161087,0.49209269881248474,-0.3931242525577545,3.6038424968719482,1.9991083145141602,1.7529867317986727,1.90571163169795,0.024225296452641487,0.022793728858232498,0.11298913508653641,0.31211623549461365,-0.21842536330223083,3.6978225708007812,1.875678300857544,1.102374599040166,2.2621749672349005,0.01364041119813919,0.011124582961201668,0.11074836552143097,0.2996135354042053,-0.22291477024555206,3.5707271099090576,1.5709669589996338,1.1367859022036186,1.9856723694645344,0.010888809338212013,0.010578432120382786,0.1114693358540535,0.29608047008514404,-0.2293984740972519,1.7919986248016357,1.0100507736206055,1.8554338481294805,2.1922748614751333
M3_Quarterly_hidden_size_32_learning_rate_0.0001_batch_size_16_scaler_type_minmax,M3,Quarterly,8,8,3,32,1000,0.0001,16,minmax,2664,0.06119485436512782,False,0.03804255276918411,0.0436302088201046,0.2189801186323166,0.46516522765159607,-0.3470514416694641,3.5561606884002686,1.8600192070007324,1.7489552454978747,1.811752740742463,0.02093893103301525,0.01906883716583252,0.11277671903371811,0.2924502491950989,-0.23190557956695557,3.6705310344696045,1.7407000064849854,1.1190899991842185,2.0858090885025513,0.00666065514087677,0.003692422527819872,0.10600806772708893,0.2797948718070984,-0.22771652042865753,3.3989477157592773,1.2642314434051514,1.1385021330042422,1.832059582534988,0.007778836879879236,0.0007626939914189279,0.10572957247495651,0.276864618062973,-0.22190232574939728,1.6962454319000244,0.8815274834632874,1.9078767352798287,2.119105548867683
M3_Quarterly_hidden_size_32_learning_rate_0.0001_batch_size_32_scaler_type_identity,M3,Quarterly,8,8,3,32,1000,0.0001,32,identity,2664,0.05419392750287875,True,0.0358605831861496,0.03482666611671448,0.21123242378234863,0.41164880990982056,-0.3730952739715576,3.42807674407959,1.6444002389907837,1.771321424679499,1.8279702510221703,0.032925162464380264,0.030777182430028915,0.11411575973033905,0.3295111358165741,-0.24892908334732056,3.800661325454712,2.044936418533325,1.107873613584097,2.106661150017542,0.009227942675352097,0.007132714614272118,0.1094076931476593,0.2907664179801941,-0.2544161081314087,3.5134775638580322,1.496463656425476,1.1502457278751341,2.0595011781999597,0.017292266711592674,0.012565767392516136,0.10591443628072739,0.22822652757167816,-0.16254185140132904,1.7170684337615967,0.851961076259613,1.8882393523873957,2.1020653841879957
M3_Quarterly_hidden_size_32_learning_rate_0.0001_batch_size_32_scaler_type_standard,M3,Quarterly,8,8,3,32,1000,0.0001,32,standard,2664,0.05523303038667056,True,0.022990720346570015,0.016563091427087784,0.22775843739509583,0.49061688780784607,-0.4153515100479126,3.662654161453247,2.0101823806762695,1.8875969528421441,2.058305436574387,0.02476341649889946,0.02501317858695984,0.1160888671875,0.30505645275115967,-0.26304343342781067,3.79842209815979,1.860628366470337,1.1566401458823166,2.268132817217369,0.013979712501168251,0.01114699523895979,0.11364471912384033,0.3266609013080597,-0.26572638750076294,3.6640424728393555,1.6269930601119995,1.1454639197308787,1.8592160550617955,0.00889101903885603,0.008216978050768375,0.11470979452133179,0.28661954402923584,-0.26473331451416016,1.840861439704895,1.1138979196548462,1.8160672359702752,2.2971743490322045
M3_Quarterly_hidden_size_32_learning_rate_0.0001_batch_size_32_scaler_type_robust,M3,Quarterly,8,8,3,32,1000,0.0001,32,robust,2664,0.05701046240279877,False,0.026235459372401237,0.008695406839251518,0.223886176943779,0.49087536334991455,-0.4098002314567566,3.606689691543579,1.984708547592163,1.7610213432367123,1.9042001814598213,0.025918669998645782,0.02452528104186058,0.11439716815948486,0.3087348937988281,-0.2346544712781906,3.753490924835205,1.8867685794830322,1.147007057190272,2.279093711605661,0.015898318961262703,0.0131149310618639,0.11278807371854782,0.3199619948863983,-0.2514745891094208,3.644897937774658,1.6413475275039673,1.081904001923577,1.903297876623496,0.012342125177383423,0.012496471405029297,0.11435635387897491,0.2892274856567383,-0.24529805779457092,1.8403271436691284,1.0795142650604248,1.8077699927923412,2.23106115476018
M3_Quarterly_hidden_size_32_learning_rate_0.0001_batch_size_32_scaler_type_minmax,M3,Quarterly,8,8,3,32,1000,0.0001,32,minmax,2664,0.0596922202524008,False,0.03597819805145264,0.038101986050605774,0.21834786236286163,0.45946112275123596,-0.3494417667388916,3.5406746864318848,1.833601951599121,1.797040568424405,1.8501462520886403,0.019951310008764267,0.017757538706064224,0.11362675577402115,0.3173336386680603,-0.25454041361808777,3.6916816234588623,1.727878212928772,1.1264565221009792,2.1041573012907056,0.008563687093555927,0.004955149255692959,0.10788927972316742,0.283816933631897,-0.24871909618377686,3.463315725326538,1.3549609184265137,1.1899946407138455,2.026607484406472,0.01248767040669918,0.0078621506690979,0.10469979792833328,0.2765306830406189,-0.20612622797489166,1.6870700120925903,0.8629009127616882,1.9222281741782141,2.116803236051084
M3_Quarterly_hidden_size_32_learning_rate_0.0001_batch_size_64_scaler_type_identity,M3,Quarterly,8,8,3,32,1000,0.0001,64,identity,2664,0.05421178783325758,True,0.0360858291387558,0.034701764583587646,0.21121597290039062,0.4123530685901642,-0.37318554520606995,3.428422212600708,1.6416860818862915,1.772671902060616,1.8322177806982214,0.033306002616882324,0.03264148533344269,0.11435893177986145,0.33079537749290466,-0.25664693117141724,3.811528444290161,2.046076774597168,1.1122617604162057,2.123961024584759,0.00920766033232212,0.006344946101307869,0.10954688489437103,0.29388895630836487,-0.25852659344673157,3.5178611278533936,1.5098276138305664,1.1555173826742464,2.06333379049655,0.017321638762950897,0.012484350241720676,0.10591857135295868,0.2282741814851761,-0.1626569777727127,1.7172094583511353,0.8520141839981079,1.888347948858288,2.1024188154289893
M3_Quarterly_hidden_size_32_learning_rate_0.0001_batch_size_64_scaler_type_standard,M3,Quarterly,8,8,3,32,1000,0.0001,64,standard,2664,0.05482344694645307,True,0.024233223870396614,0.019268564879894257,0.22855229675769806,0.4920658469200134,-0.4200843572616577,3.6773345470428467,2.024320602416992,1.8885819488295608,2.085797931488843,0.025688059628009796,0.025063052773475647,0.11665377765893936,0.3058518171310425,-0.26286786794662476,3.822356939315796,1.8553003072738647,1.1579301072621138,2.2812740460269647,0.013812221586704254,0.011922083795070648,0.11446443200111389,0.3295781910419464,-0.2687440514564514,3.6894326210021973,1.6566663980484009,1.157942452723922,1.9286023482627692,0.007110067177563906,0.002415771596133709,0.11585282534360886,0.289024293422699,-0.2591348886489868,1.8571326732635498,1.1294952630996704,1.7995699461981673,2.3202326640770554
M3_Quarterly_hidden_size_32_learning_rate_0.0001_batch_size_64_scaler_type_robust,M3,Quarterly,8,8,3,32,1000,0.0001,64,robust,2664,0.05681991218398217,False,0.026138631626963615,0.009404126554727554,0.22408506274223328,0.49329569935798645,-0.41173794865608215,3.6096701622009277,1.9939630031585693,1.753176986064358,1.8964775310594058,0.026525435969233513,0.02462707832455635,0.11509480327367783,0.30958908796310425,-0.2425168752670288,3.7795794010162354,1.9094159603118896,1.1647521958299563,2.304148985467049,0.015196921303868294,0.01237213984131813,0.1131829246878624,0.3196631669998169,-0.26183491945266724,3.654355049133301,1.6436909437179565,1.1486655538174322,2.082252088560036,0.009659485891461372,0.010306286625564098,0.11599186807870865,0.29316478967666626,-0.24851597845554352,1.86229407787323,1.1145687103271484,1.7845437423639146,2.2499929642825234
M3_Quarterly_hidden_size_32_learning_rate_0.0001_batch_size_64_scaler_type_minmax,M3,Quarterly,8,8,3,32,1000,0.0001,64,minmax,2664,0.05884517270704898,False,0.037399861961603165,0.04316765442490578,0.21834316849708557,0.4630737900733948,-0.3504583239555359,3.544369697570801,1.84201979637146,1.7800148906737716,1.8308708644900604,0.021713770925998688,0.01901138201355934,0.11484728008508682,0.3190914988517761,-0.26834630966186523,3.7402217388153076,1.768198013305664,1.1133543029410276,1.9959051409029385,0.0066085923463106155,0.004642815329134464,0.10883578658103943,0.28515517711639404,-0.26468390226364136,3.4891598224639893,1.4099302291870117,1.1604294086638038,2.0341164388695407,0.01245100423693657,0.008991198614239693,0.10482253134250641,0.27994048595428467,-0.20265133678913116,1.688950538635254,0.8583396673202515,1.9249564030749204,2.089859605187225
M3_Quarterly_hidden_size_32_learning_rate_0.0001_batch_size_128_scaler_type_identity,M3,Quarterly,8,8,3,32,1000,0.0001,128,identity,2664,0.05389082574395815,True,0.03526121750473976,0.034998439252376556,0.21165280044078827,0.41251611709594727,-0.37353095412254333,3.4331188201904297,1.6456968784332275,1.7788741590054622,1.8355420809971337,0.033251501619815826,0.03320882096886635,0.11449047923088074,0.3312728703022003,-0.2707834243774414,3.8150832653045654,2.0421223640441895,1.1279293146689149,2.146635440286996,0.009272314608097076,0.006910845637321472,0.10984629392623901,0.29661425948143005,-0.26371896266937256,3.5275821685791016,1.5210586786270142,1.1631210806733057,2.0984354520855057,0.017347339540719986,0.012444496154785156,0.10589926689863205,0.22815415263175964,-0.16247577965259552,1.7169711589813232,0.8511821627616882,1.888435793103815,2.100932229908192
M3_Quarterly_hidden_size_32_learning_rate_0.0001_batch_size_128_scaler_type_standard,M3,Quarterly,8,8,3,32,1000,0.0001,128,standard,2664,0.054877880065205886,True,0.02463645488023758,0.017244413495063782,0.2285369485616684,0.4906044900417328,-0.42009755969047546,3.677776336669922,2.019174814224243,1.8793828832774664,2.072720353922551,0.025758681818842888,0.024906188249588013,0.1168830469250679,0.30527788400650024,-0.2637256681919098,3.830007791519165,1.8712577819824219,1.1359314324063616,2.258726528924062,0.013927162624895573,0.009528137743473053,0.11429636925458908,0.3335241675376892,-0.2752697467803955,3.6845364570617676,1.654656171798706,1.1579263724085525,1.8937170266379775,0.007880385033786297,0.0062700724229216576,0.11460103839635849,0.2865792214870453,-0.2686688303947449,1.8379466533660889,1.1129151582717896,1.8035566910343417,2.3340236472510596
M3_Quarterly_hidden_size_32_learning_rate_0.0001_batch_size_128_scaler_type_robust,M3,Quarterly,8,8,3,32,1000,0.0001,128,robust,2664,0.056580764273330954,False,0.02649712935090065,0.013116528280079365,0.22423849999904633,0.4852968156337738,-0.4125412702560425,3.6127774715423584,1.9877502918243408,1.7684130154341156,1.9070631589889206,0.026376765221357346,0.024629689753055573,0.11508622020483017,0.3101901710033417,-0.24692904949188232,3.7782464027404785,1.9140968322753906,1.1686497537662435,2.3419138627561717,0.015411455184221268,0.011690324172377586,0.11364230513572693,0.3306596875190735,-0.2627961337566376,3.669841766357422,1.6581908464431763,1.11008603478574,1.9658509742848265,0.010876387357711792,0.008154066279530525,0.11537142097949982,0.2899843752384186,-0.24913935363292694,1.854127287864685,1.1208089590072632,1.800823441808463,2.3416933749918174
M3_Quarterly_hidden_size_32_learning_rate_0.0001_batch_size_128_scaler_type_minmax,M3,Quarterly,8,8,3,32,1000,0.0001,128,minmax,2664,0.0590061072397904,False,0.03650622069835663,0.03734526038169861,0.21854694187641144,0.4600743353366852,-0.35869190096855164,3.545199394226074,1.8395651578903198,1.7868275044665545,1.8292673330584883,0.0200420580804348,0.018786665052175522,0.11442841589450836,0.319314181804657,-0.2577601373195648,3.7174506187438965,1.7511711120605469,1.153098007924814,2.1342477213508118,0.0083751380443573,0.005440445616841316,0.10833771526813507,0.28818100690841675,-0.2653443217277527,3.4771504402160645,1.392037272453308,1.1810260209118983,2.029143557399444,0.011802952736616135,0.007447396405041218,0.10476742684841156,0.2775765359401703,-0.21415811777114868,1.6868830919265747,0.8652387857437134,1.9171792140108903,2.1150523704673763
M3_Quarterly_hidden_size_32_learning_rate_0.0001_batch_size_256_scaler_type_identity,M3,Quarterly,8,8,3,32,1000,0.0001,256,identity,2664,0.054290856492493704,True,0.03545702248811722,0.03550097346305847,0.21146096289157867,0.4127495288848877,-0.37405112385749817,3.4306082725524902,1.6447631120681763,1.7815928361245592,1.8404391188755096,0.03200322017073631,0.03271418809890747,0.11440031975507736,0.3313780426979065,-0.27530884742736816,3.8013575077056885,2.045644998550415,1.1228146746222165,2.2197860044449103,0.01004679687321186,0.005746541544795036,0.10958839952945709,0.29780325293540955,-0.27626028656959534,3.5215346813201904,1.515505313873291,1.1044854728975493,1.9804713339106,0.01633624918758869,0.01264050044119358,0.10628191381692886,0.22815194725990295,-0.19426846504211426,1.720481276512146,0.8632214665412903,1.890717275296058,2.109983787067074
M3_Quarterly_hidden_size_32_learning_rate_0.0001_batch_size_256_scaler_type_standard,M3,Quarterly,8,8,3,32,1000,0.0001,256,standard,2664,0.055096432796093345,True,0.02308507263660431,0.017177192494273186,0.22859758138656616,0.4919200837612152,-0.42263269424438477,3.676164150238037,2.010744094848633,1.8940908850912008,2.0574877356333223,0.025212623178958893,0.023493416607379913,0.11738478392362595,0.3040207624435425,-0.26907989382743835,3.8419814109802246,1.8661788702011108,1.1664525691192282,2.42404870660703,0.014229942113161087,0.00987652875483036,0.1146346926689148,0.33012017607688904,-0.27824169397354126,3.6964643001556396,1.672255277633667,1.1733577288438173,1.9759361117787013,0.010076062753796577,0.010511140339076519,0.11395248025655746,0.2838347554206848,-0.27281200885772705,1.8303534984588623,1.1047297716140747,1.8251771228186822,2.338840647899517
M3_Quarterly_hidden_size_32_learning_rate_0.0001_batch_size_256_scaler_type_robust,M3,Quarterly,8,8,3,32,1000,0.0001,256,robust,2664,0.05684142221422263,False,0.024129075929522514,0.010000476613640785,0.22425584495067596,0.4924374222755432,-0.4118344485759735,3.6088030338287354,1.9916599988937378,1.7795315465281645,1.9141566729376918,0.025600463151931763,0.027884945273399353,0.1152186244726181,0.31037265062332153,-0.25520914793014526,3.7769105434417725,1.9298526048660278,1.106875676407732,2.194467935936099,0.014093710109591484,0.01223723590373993,0.11379335075616837,0.3158268928527832,-0.26808658242225647,3.6692097187042236,1.673635721206665,1.1366445591316297,2.008250759040093,0.01181257888674736,0.007402283139526844,0.11294908076524734,0.2908228635787964,-0.25083470344543457,1.8170415163040161,1.0292906761169434,1.8238928563039853,2.1509002310405387
M3_Quarterly_hidden_size_32_learning_rate_0.0001_batch_size_256_scaler_type_minmax,M3,Quarterly,8,8,3,32,1000,0.0001,256,minmax,2664,0.05909570838011325,False,0.03710595518350601,0.0367458313703537,0.21930144727230072,0.4622858166694641,-0.36583659052848816,3.5586955547332764,1.851252555847168,1.8159878520200476,1.8617059509605043,0.020334895700216293,0.01972496695816517,0.11396763473749161,0.3263579308986664,-0.26509010791778564,3.704562187194824,1.7611923217773438,1.1115754001172669,1.9144091257693034,0.0065632713958621025,0.00465556001290679,0.10810191929340363,0.29206937551498413,-0.22423633933067322,3.4656312465667725,1.385658621788025,1.2038468519281584,2.1618417355418478,0.010701737366616726,0.0077088987454771996,0.1046753078699112,0.2916643023490906,-0.21433338522911072,1.683535099029541,0.8633180260658264,1.9285090054116414,2.1515545173200987
