id,dataset_name,dataset_group,input_size,horizon,num_layers,hidden_size,max_steps,total_params,smape,mlp.0.weight_mean,mlp.0.weight_median,mlp.0.weight_std,mlp.0.weight_max,mlp.0.weight_min,out.weight_mean,out.weight_median,out.weight_std,out.weight_max,out.weight_min,mlp.1.weight_mean,mlp.1.weight_median,mlp.1.weight_std,mlp.1.weight_max,mlp.1.weight_min,mlp.2.weight_mean,mlp.2.weight_median,mlp.2.weight_std,mlp.2.weight_max,mlp.2.weight_min,mlp.3.weight_mean,mlp.3.weight_median,mlp.3.weight_std,mlp.3.weight_max,mlp.3.weight_min,mlp.4.weight_mean,mlp.4.weight_median,mlp.4.weight_std,mlp.4.weight_max,mlp.4.weight_min,mlp.5.weight_mean,mlp.5.weight_median,mlp.5.weight_std,mlp.5.weight_max,mlp.5.weight_min,mlp.6.weight_mean,mlp.6.weight_median,mlp.6.weight_std,mlp.6.weight_max,mlp.6.weight_min,mlp.7.weight_mean,mlp.7.weight_median,mlp.7.weight_std,mlp.7.weight_max,mlp.7.weight_min,mlp.8.weight_mean,mlp.8.weight_median,mlp.8.weight_std,mlp.8.weight_max,mlp.8.weight_min,mlp.9.weight_mean,mlp.9.weight_median,mlp.9.weight_std,mlp.9.weight_max,mlp.9.weight_min,mlp.10.weight_mean,mlp.10.weight_median,mlp.10.weight_std,mlp.10.weight_max,mlp.10.weight_min,mlp.11.weight_mean,mlp.11.weight_median,mlp.11.weight_std,mlp.11.weight_max,mlp.11.weight_min
Gluonts_m1_monthly_num_layers_1_hidden_size_12_max_steps_300,Gluonts,m1_monthly,12,8,1,12,300,260,0.08355651050806046,0.046314138919115067,0.056212179362773895,0.17146039009094238,0.39651039242744446,-0.3222675025463104,0.0752573236823082,0.04394005984067917,0.1839892566204071,0.45862194895744324,-0.30567747354507446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gluonts_m1_monthly_num_layers_1_hidden_size_12_max_steps_500,Gluonts,m1_monthly,12,8,1,12,500,260,0.08359023183584213,0.047961167991161346,0.061824362725019455,0.17337140440940857,0.4120117723941803,-0.36738261580467224,0.0808781087398529,0.07796438038349152,0.19223780930042267,0.5047640800476074,-0.35349732637405396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gluonts_m1_monthly_num_layers_1_hidden_size_16_max_steps_100,Gluonts,m1_monthly,12,8,1,16,100,344,0.10358615964651108,0.04833422601222992,0.05492936447262764,0.16782991588115692,0.3706681728363037,-0.3021228015422821,0.06496027112007141,0.06124125048518181,0.14911401271820068,0.3330128490924835,-0.2126181423664093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gluonts_m1_monthly_num_layers_1_hidden_size_16_max_steps_200,Gluonts,m1_monthly,12,8,1,16,200,344,0.0819985419511795,0.04858389496803284,0.05926849693059921,0.16822849214076996,0.3642385005950928,-0.30861470103263855,0.06716811656951904,0.07171669602394104,0.1485641747713089,0.33466628193855286,-0.2274111807346344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gluonts_m1_monthly_num_layers_1_hidden_size_16_max_steps_300,Gluonts,m1_monthly,12,8,1,16,300,344,0.08139009028673172,0.04705004021525383,0.060201339423656464,0.16842912137508392,0.36836159229278564,-0.3090267777442932,0.06710732728242874,0.06823097169399261,0.14804746210575104,0.338951051235199,-0.24298369884490967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gluonts_m1_monthly_num_layers_1_hidden_size_16_max_steps_500,Gluonts,m1_monthly,12,8,1,16,500,344,0.08213117718696594,0.04914189502596855,0.06197470426559448,0.17072506248950958,0.3823840618133545,-0.3888828158378601,0.08120600879192352,0.080660879611969,0.15247219800949097,0.5052958130836487,-0.2542251646518707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gluonts_m1_monthly_num_layers_1_hidden_size_20_max_steps_100,Gluonts,m1_monthly,12,8,1,20,100,428,0.08261477947235107,0.03704902157187462,0.03633009269833565,0.1752222627401352,0.3727414906024933,-0.2965103089809418,0.04345182701945305,0.03980863839387894,0.127511128783226,0.2878839671611786,-0.1971319019794464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gluonts_m1_monthly_num_layers_1_hidden_size_20_max_steps_200,Gluonts,m1_monthly,12,8,1,20,200,428,0.08107414841651917,0.03627772629261017,0.02757207676768303,0.17497117817401886,0.3655458986759186,-0.29491502046585083,0.04497683048248291,0.0460522323846817,0.12623687088489532,0.28222164511680603,-0.1961127519607544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gluonts_m1_monthly_num_layers_1_hidden_size_20_max_steps_300,Gluonts,m1_monthly,12,8,1,20,300,428,0.07993219047784805,0.037158966064453125,0.03113628923892975,0.17431744933128357,0.37506598234176636,-0.2941450774669647,0.045758433640003204,0.04642597213387489,0.1273161917924881,0.2775418162345886,-0.2102002501487732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gluonts_m1_monthly_num_layers_1_hidden_size_20_max_steps_500,Gluonts,m1_monthly,12,8,1,20,500,428,0.0799974799156189,0.03827563300728798,0.040871761739254,0.17542627453804016,0.4081179201602936,-0.3195180892944336,0.048376716673374176,0.05391639471054077,0.131490558385849,0.3159908950328827,-0.2728932797908783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gluonts_m1_monthly_num_layers_1_hidden_size_24_max_steps_100,Gluonts,m1_monthly,12,8,1,24,100,512,0.08199816942214966,0.029409591108560562,0.03471899777650833,0.17257554829120636,0.3551870882511139,-0.2982321083545685,0.05060286447405815,0.05190074071288109,0.12338639050722122,0.28923410177230835,-0.19214634597301483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gluonts_m1_monthly_num_layers_1_hidden_size_24_max_steps_200,Gluonts,m1_monthly,12,8,1,24,200,512,0.08144598454236984,0.030796349048614502,0.028205623850226402,0.17222261428833008,0.3601384162902832,-0.2976938486099243,0.05910719558596611,0.059971604496240616,0.12779240310192108,0.35789117217063904,-0.20493517816066742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gluonts_m1_monthly_num_layers_1_hidden_size_24_max_steps_300,Gluonts,m1_monthly,12,8,1,24,300,512,0.082411989569664,0.03196634724736214,0.0312047116458416,0.1725379377603531,0.38320642709732056,-0.29741615056991577,0.06597265601158142,0.06430462002754211,0.1333322823047638,0.4399271309375763,-0.23143479228019714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gluonts_m1_monthly_num_layers_1_hidden_size_24_max_steps_500,Gluonts,m1_monthly,12,8,1,24,500,512,0.08190640807151794,0.0365307591855526,0.043732475489377975,0.17281515896320343,0.4082261323928833,-0.2941284477710724,0.07586981356143951,0.07829868048429489,0.14229419827461243,0.49648237228393555,-0.30082404613494873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gluonts_m1_monthly_num_layers_2_hidden_size_4_max_steps_100,Gluonts,m1_monthly,12,8,2,4,100,112,0.3339599668979645,0.07324480265378952,0.05604173615574837,0.16550864279270172,0.38240522146224976,-0.20107141137123108,0.09996812790632248,0.1913420706987381,0.2576773166656494,0.5409393310546875,-0.3753916025161743,0.14256787300109863,0.18483000993728638,0.2831265926361084,0.602451741695404,-0.4126330614089966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gluonts_m1_monthly_num_layers_2_hidden_size_4_max_steps_200,Gluonts,m1_monthly,12,8,2,4,200,112,0.19937099516391754,0.08963340520858765,0.07079300284385681,0.1665414273738861,0.3919951617717743,-0.1948251873254776,0.13615292310714722,0.18775901198387146,0.243309885263443,0.5348020792007446,-0.37701502442359924,0.14751020073890686,0.1655164361000061,0.2956683039665222,0.6167925000190735,-0.4461095333099365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gluonts_m1_monthly_num_layers_2_hidden_size_4_max_steps_300,Gluonts,m1_monthly,12,8,2,4,300,112,0.19319534301757812,0.08969265222549438,0.07594549655914307,0.16311751306056976,0.39473220705986023,-0.19366568326950073,0.1493890881538391,0.21846947073936462,0.23736844956874847,0.5404084324836731,-0.3744490444660187,0.15704810619354248,0.2063019871711731,0.2922065556049347,0.5954773426055908,-0.4131942689418793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gluonts_m1_monthly_num_layers_2_hidden_size_4_max_steps_500,Gluonts,m1_monthly,12,8,2,4,500,112,0.08376675099134445,0.10692239552736282,0.08761300891637802,0.16053633391857147,0.4092480540275574,-0.22796446084976196,0.15984350442886353,0.1934417486190796,0.23710305988788605,0.5306873321533203,-0.3512870669364929,0.1952410638332367,0.29849129915237427,0.297232061624527,0.5680063962936401,-0.39233359694480896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gluonts_m1_monthly_num_layers_2_hidden_size_8_max_steps_100,Gluonts,m1_monthly,12,8,2,8,100,248,0.32390376925468445,0.060069490224123,0.059038929641246796,0.16051119565963745,0.3541727066040039,-0.22438429296016693,0.07076146453619003,0.0760074034333229,0.22795650362968445,0.42897966504096985,-0.2886367440223694,0.042113564908504486,0.07733647525310516,0.22737745940685272,0.43284472823143005,-0.3578784167766571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gluonts_m1_monthly_num_layers_2_hidden_size_8_max_steps_200,Gluonts,m1_monthly,12,8,2,8,200,248,0.09741778671741486,0.07154745608568192,0.06355386972427368,0.1663127988576889,0.3844415247440338,-0.26955997943878174,0.08390951156616211,0.07099706679582596,0.22554637491703033,0.5238906145095825,-0.2869102358818054,0.05046616122126579,0.0853642001748085,0.23179243505001068,0.455582857131958,-0.3581461012363434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gluonts_m1_monthly_num_layers_2_hidden_size_8_max_steps_300,Gluonts,m1_monthly,12,8,2,8,300,248,0.07941864430904388,0.07774944603443146,0.07925072312355042,0.16396324336528778,0.3953036367893219,-0.2728601396083832,0.08551779389381409,0.07451540231704712,0.22527636587619781,0.5336185097694397,-0.2869102358818054,0.05104564502835274,0.08170893043279648,0.23475299775600433,0.45024633407592773,-0.3581520617008209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gluonts_m1_monthly_num_layers_2_hidden_size_8_max_steps_500,Gluonts,m1_monthly,12,8,2,8,500,248,0.08344484865665436,0.07885829359292984,0.08718083053827286,0.1668294370174408,0.3943900167942047,-0.27321481704711914,0.11419866979122162,0.08931481838226318,0.2409389317035675,0.6338824033737183,-0.32299402356147766,0.0645928904414177,0.12241794168949127,0.23854143917560577,0.4596444368362427,-0.4314606189727783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gluonts_m1_monthly_num_layers_2_hidden_size_12_max_steps_100,Gluonts,m1_monthly,12,8,2,12,100,416,0.15790466964244843,0.05116754025220871,0.06509316712617874,0.17133907973766327,0.3893391191959381,-0.29810890555381775,0.052052561193704605,0.03455350548028946,0.17472060024738312,0.3920796811580658,-0.25533896684646606,0.0317876935005188,0.021937020123004913,0.17964611947536469,0.37568575143814087,-0.3198838233947754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gluonts_m1_monthly_num_layers_2_hidden_size_12_max_steps_200,Gluonts,m1_monthly,12,8,2,12,200,416,0.08460531383752823,0.05641157180070877,0.06857074797153473,0.1715785264968872,0.40755659341812134,-0.3077678978443146,0.05597887560725212,0.029457667842507362,0.17467734217643738,0.4388880729675293,-0.25625818967819214,0.03587018698453903,0.01909569837152958,0.18312323093414307,0.43625739216804504,-0.3194296360015869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gluonts_m1_monthly_num_layers_2_hidden_size_12_max_steps_300,Gluonts,m1_monthly,12,8,2,12,300,416,0.08464014530181885,0.0547436848282814,0.07047629356384277,0.17314735054969788,0.4258440136909485,-0.34045249223709106,0.05742655694484711,0.029439233243465424,0.17477869987487793,0.43825793266296387,-0.25656986236572266,0.03955676406621933,0.03604546934366226,0.18868441879749298,0.5183145999908447,-0.32666608691215515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gluonts_m1_monthly_num_layers_2_hidden_size_12_max_steps_500,Gluonts,m1_monthly,12,8,2,12,500,416,0.08500539511442184,0.051003068685531616,0.059478871524333954,0.17493247985839844,0.44419050216674805,-0.3669542968273163,0.05990493297576904,0.03495943546295166,0.17534193396568298,0.4366576075553894,-0.2577480375766754,0.04278993979096413,0.036160800606012344,0.19619178771972656,0.5810555219650269,-0.34211915731430054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gluonts_m1_monthly_num_layers_2_hidden_size_16_max_steps_100,Gluonts,m1_monthly,12,8,2,16,100,616,0.23043739795684814,0.03669897839426994,0.035867005586624146,0.1688949018716812,0.3648402988910675,-0.30071911215782166,0.04362054914236069,0.025523221120238304,0.14675462245941162,0.32844293117523193,-0.2096894383430481,0.02252182736992836,0.01966792717576027,0.15307845175266266,0.32511311769485474,-0.2790919542312622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gluonts_m1_monthly_num_layers_2_hidden_size_16_max_steps_200,Gluonts,m1_monthly,12,8,2,16,200,616,0.08429281413555145,0.048474252223968506,0.04167084023356438,0.1699596792459488,0.4053402245044708,-0.3010091185569763,0.05022706836462021,0.037130676209926605,0.14552491903305054,0.32851725816726685,-0.2096860706806183,0.027032194659113884,0.018654651939868927,0.1591707319021225,0.36153846979141235,-0.29268959164619446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gluonts_m1_monthly_num_layers_2_hidden_size_16_max_steps_300,Gluonts,m1_monthly,12,8,2,16,300,616,0.08592246472835541,0.04768308624625206,0.04028751701116562,0.17072266340255737,0.4247305691242218,-0.30100780725479126,0.05238299071788788,0.037460796535015106,0.14587903022766113,0.3285389840602875,-0.2096860706806183,0.029723981395363808,0.025075815618038177,0.16352999210357666,0.42877256870269775,-0.29385510087013245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gluonts_m1_monthly_num_layers_2_hidden_size_16_max_steps_500,Gluonts,m1_monthly,12,8,2,16,500,616,0.08472266048192978,0.050199463963508606,0.053964607417583466,0.17102988064289093,0.44755804538726807,-0.3298441469669342,0.05925414338707924,0.04894179105758667,0.14708086848258972,0.35569342970848083,-0.2096860706806183,0.03852752223610878,0.03206879645586014,0.17381040751934052,0.5339401960372925,-0.29602834582328796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gluonts_m1_monthly_num_layers_2_hidden_size_20_max_steps_100,Gluonts,m1_monthly,12,8,2,20,100,848,0.08366633951663971,0.05008227378129959,0.05543677508831024,0.17203617095947266,0.34371259808540344,-0.2928340435028076,0.051533352583646774,0.037865810096263885,0.13335677981376648,0.3186124563217163,-0.20386797189712524,0.02392786741256714,0.025233391672372818,0.1348085254430771,0.2986997961997986,-0.2531582713127136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gluonts_m1_monthly_num_layers_2_hidden_size_20_max_steps_200,Gluonts,m1_monthly,12,8,2,20,200,848,0.08197283744812012,0.0533541776239872,0.05796120688319206,0.17166711390018463,0.3604359030723572,-0.2879796624183655,0.05919363349676132,0.06311538070440292,0.13479377329349518,0.3428216874599457,-0.20386797189712524,0.03206780552864075,0.03293517976999283,0.1397177278995514,0.43116897344589233,-0.25327545404434204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gluonts_m1_monthly_num_layers_2_hidden_size_20_max_steps_300,Gluonts,m1_monthly,12,8,2,20,300,848,0.08468399941921234,0.053697459399700165,0.05162086710333824,0.17242281138896942,0.3694300353527069,-0.28657403588294983,0.0653451457619667,0.06829680502414703,0.13662610948085785,0.3528229296207428,-0.20386797189712524,0.03804130479693413,0.04038866609334946,0.14456309378147125,0.5032746195793152,-0.2539999186992645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gluonts_m1_monthly_num_layers_2_hidden_size_20_max_steps_500,Gluonts,m1_monthly,12,8,2,20,500,848,0.08281762152910233,0.05037913843989372,0.05472432076931,0.17429688572883606,0.3857346773147583,-0.29383423924446106,0.07325233519077301,0.08203824609518051,0.14035789668560028,0.36570677161216736,-0.20436078310012817,0.04379592463374138,0.04606522619724274,0.15187807381153107,0.5437912940979004,-0.2955450713634491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gluonts_m1_monthly_num_layers_2_hidden_size_24_max_steps_100,Gluonts,m1_monthly,12,8,2,24,100,1112,0.08455692231655121,0.0427594818174839,0.049342088401317596,0.16950316727161407,0.35121864080429077,-0.26411399245262146,0.046005044132471085,0.04991721361875534,0.12893244624137878,0.29328176379203796,-0.18763020634651184,0.01950320228934288,0.012845572084188461,0.12521514296531677,0.29050400853157043,-0.224951833486557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gluonts_m1_monthly_num_layers_2_hidden_size_24_max_steps_200,Gluonts,m1_monthly,12,8,2,24,200,1112,0.08268062770366669,0.04260203242301941,0.04768470302224159,0.17059442400932312,0.39023327827453613,-0.2960505187511444,0.050384555011987686,0.0469137504696846,0.1336340457201004,0.30608007311820984,-0.2049570530653,0.024593153968453407,0.01545029878616333,0.13113577663898468,0.3577375113964081,-0.22495682537555695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gluonts_m1_monthly_num_layers_2_hidden_size_24_max_steps_300,Gluonts,m1_monthly,12,8,2,24,300,1112,0.08570674061775208,0.04090125858783722,0.04543621093034744,0.17216339707374573,0.402459979057312,-0.31697309017181396,0.05173373222351074,0.04952860623598099,0.13694003224372864,0.3240330219268799,-0.2217550277709961,0.02761935628950596,0.020827028900384903,0.13545696437358856,0.4132669270038605,-0.2547852694988251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gluonts_m1_monthly_num_layers_2_hidden_size_24_max_steps_500,Gluonts,m1_monthly,12,8,2,24,500,1112,0.08170000463724136,0.03569075092673302,0.040628135204315186,0.17431959509849548,0.4068807363510132,-0.36613667011260986,0.05085758864879608,0.0569944903254509,0.13900898396968842,0.3057016134262085,-0.25544095039367676,0.03050757758319378,0.02599295973777771,0.13985231518745422,0.47729453444480896,-0.31300362944602966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gluonts_m1_monthly_num_layers_3_hidden_size_4_max_steps_100,Gluonts,m1_monthly,12,8,3,4,100,132,0.5216624140739441,0.1097138524055481,0.10601745545864105,0.15235602855682373,0.37423789501190186,-0.1890747845172882,0.12092253565788269,0.15022829174995422,0.299776166677475,0.5772011876106262,-0.3731295168399811,0.1911502629518509,0.18496547639369965,0.28034475445747375,0.607527494430542,-0.24498747289180756,0.039139408618211746,0.13663609325885773,0.27581825852394104,0.3638843894004822,-0.46830877661705017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gluonts_m1_monthly_num_layers_3_hidden_size_4_max_steps_200,Gluonts,m1_monthly,12,8,3,4,200,132,0.31398749351501465,0.14546041190624237,0.13085517287254333,0.15212877094745636,0.40453532338142395,-0.15631499886512756,0.17904461920261383,0.25305700302124023,0.2883714437484741,0.5926598310470581,-0.2748912572860718,0.2236446738243103,0.23586052656173706,0.28662481904029846,0.648816704750061,-0.2441186159849167,0.09108950197696686,0.15808036923408508,0.26412299275398254,0.38399630784988403,-0.3621501624584198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gluonts_m1_monthly_num_layers_3_hidden_size_4_max_steps_300,Gluonts,m1_monthly,12,8,3,4,300,132,0.11781684309244156,0.13917480409145355,0.13031817972660065,0.15452511608600616,0.4015496075153351,-0.16445879638195038,0.20663945376873016,0.2877955138683319,0.2834310233592987,0.7011606097221375,-0.27720779180526733,0.2194882184267044,0.25316452980041504,0.28485867381095886,0.6414803266525269,-0.2441186159849167,0.15354418754577637,0.21209067106246948,0.24472737312316895,0.475270539522171,-0.31357771158218384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gluonts_m1_monthly_num_layers_3_hidden_size_4_max_steps_500,Gluonts,m1_monthly,12,8,3,4,500,132,0.08399917930364609,0.13998915255069733,0.1357843279838562,0.15626269578933716,0.40562742948532104,-0.17842817306518555,0.20747697353363037,0.26798295974731445,0.28202804923057556,0.811079740524292,-0.2591186463832855,0.21751299500465393,0.25247254967689514,0.2844732999801636,0.627628743648529,-0.2441186159849167,0.16135743260383606,0.20604169368743896,0.24434025585651398,0.47472336888313293,-0.29409435391426086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gluonts_m1_monthly_num_layers_3_hidden_size_8_max_steps_100,Gluonts,m1_monthly,12,8,3,8,100,320,0.28298258781433105,0.06494946032762527,0.05469682812690735,0.16567203402519226,0.37472236156463623,-0.2927597463130951,0.0968484878540039,0.101364865899086,0.19399018585681915,0.4280373156070709,-0.25603634119033813,0.05784061178565025,0.08020423352718353,0.2288697361946106,0.4529573619365692,-0.3256727159023285,0.054594337940216064,0.003964587114751339,0.229413241147995,0.433370441198349,-0.3042750358581543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gluonts_m1_monthly_num_layers_3_hidden_size_8_max_steps_200,Gluonts,m1_monthly,12,8,3,8,200,320,0.08452722430229187,0.072235606610775,0.06639237701892853,0.1634310930967331,0.37369999289512634,-0.296461820602417,0.11245927959680557,0.11970767378807068,0.1913488805294037,0.4993174970149994,-0.26218220591545105,0.061316292732954025,0.08236923813819885,0.22994287312030792,0.45056968927383423,-0.3256354331970215,0.08093991875648499,0.025763675570487976,0.2386482208967209,0.5645065307617188,-0.30398082733154297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gluonts_m1_monthly_num_layers_3_hidden_size_8_max_steps_300,Gluonts,m1_monthly,12,8,3,8,300,320,0.08726835995912552,0.07342556864023209,0.06805543601512909,0.16429807245731354,0.3681776821613312,-0.2977599501609802,0.11425989866256714,0.12112565338611603,0.19166424870491028,0.49986955523490906,-0.259301096200943,0.05749322474002838,0.08016008138656616,0.23349076509475708,0.4569036662578583,-0.36174196004867554,0.08947816491127014,0.030634235590696335,0.24615296721458435,0.6417158842086792,-0.30467870831489563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gluonts_m1_monthly_num_layers_3_hidden_size_8_max_steps_500,Gluonts,m1_monthly,12,8,3,8,500,320,0.08554718643426895,0.07652342319488525,0.08057767152786255,0.1653708815574646,0.37511658668518066,-0.28702956438064575,0.11761919409036636,0.12473581731319427,0.19218428432941437,0.5065976977348328,-0.25806233286857605,0.05676022544503212,0.07878199219703674,0.2378494292497635,0.46213510632514954,-0.39601507782936096,0.10041891038417816,0.05976839363574982,0.25686153769493103,0.7189677953720093,-0.30584660172462463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gluonts_m1_monthly_num_layers_3_hidden_size_12_max_steps_100,Gluonts,m1_monthly,12,8,3,12,100,572,0.3186766803264618,0.037734415382146835,0.03751624375581741,0.1762993484735489,0.38686656951904297,-0.3224825859069824,0.03482125326991081,0.006164707709103823,0.1862281709909439,0.38353851437568665,-0.2667590379714966,0.012893096543848515,0.007118478417396545,0.17874008417129517,0.37464630603790283,-0.28753864765167236,0.020953623577952385,0.015168694779276848,0.1712673306465149,0.3579462468624115,-0.2774336338043213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gluonts_m1_monthly_num_layers_3_hidden_size_12_max_steps_200,Gluonts,m1_monthly,12,8,3,12,200,572,0.10955546796321869,0.04270000755786896,0.059151142835617065,0.1763516664505005,0.39992251992225647,-0.32330551743507385,0.04734997823834419,0.03800853341817856,0.18569812178611755,0.3849922716617584,-0.2667570114135742,0.023675955832004547,0.012075311504304409,0.1819150298833847,0.3839344084262848,-0.3236958086490631,0.035795412957668304,0.018434621393680573,0.17917877435684204,0.4205162525177002,-0.2774345278739929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gluonts_m1_monthly_num_layers_3_hidden_size_12_max_steps_300,Gluonts,m1_monthly,12,8,3,12,300,572,0.08648690581321716,0.04590766876935959,0.05441589653491974,0.17688168585300446,0.4287046790122986,-0.32344383001327515,0.04764359071850777,0.040038492530584335,0.18573637306690216,0.38004982471466064,-0.2667570114135742,0.03283648192882538,0.029119564220309258,0.1875053197145462,0.47223958373069763,-0.3572838604450226,0.046225909143686295,0.02675263211131096,0.1865980625152588,0.5106212496757507,-0.2774345278739929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gluonts_m1_monthly_num_layers_3_hidden_size_12_max_steps_500,Gluonts,m1_monthly,12,8,3,12,500,572,0.08433450013399124,0.04832109436392784,0.06080766022205353,0.17766548693180084,0.43875113129615784,-0.34451475739479065,0.04935593530535698,0.042042821645736694,0.18638336658477783,0.38404861092567444,-0.2667555809020996,0.030907273292541504,0.014469059184193611,0.19486604630947113,0.528505802154541,-0.37719330191612244,0.05531145632266998,0.046063072979450226,0.1935749650001526,0.5504305362701416,-0.2774345278739929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gluonts_m1_monthly_num_layers_3_hidden_size_16_max_steps_100,Gluonts,m1_monthly,12,8,3,16,100,888,0.22270889580249786,0.03705546632409096,0.04161212965846062,0.16859056055545807,0.3700869381427765,-0.29549476504325867,0.03607889264822006,0.045592956244945526,0.1503879427909851,0.3214623034000397,-0.228721484541893,0.0397162064909935,0.030083123594522476,0.1522359699010849,0.33620157837867737,-0.26526889204978943,0.00747776310890913,-0.015695761889219284,0.1554676592350006,0.33098405599594116,-0.28391775488853455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
