,start,step_10,step_25,step_50,step_100,step_200,step_300,step_400,step_500
weights_step_300_mlp.2.weight_median,,,,,,,0.00018240023928228766,0.0014311060076579452,0.0014311060076579452
weights_step_300_mlp.2.weight_std,,,,,,,0.0,0.0,0.0
weights_step_300_mlp.2.weight_max,,,,,,,9.49070727074286e-06,0.004545832518488169,0.004545832518488169
weights_step_300_mlp.2.weight_min,,,,,,,2.4812979972921312e-05,1.504875035607256e-05,1.504875035607256e-05
weights_step_300_mlp.2.weight_var,,,,,,,0.0,0.0,0.0
weights_step_300_mlp.2.weight_frobenius_norm,,,,,,,0.00010693299554986879,7.416192966047674e-05,7.416192966047674e-05
weights_step_300_mlp.2.weight_spectral_norm,,,,,,,0.005112022627145052,0.003976571839302778,0.003976571839302778
weights_step_300_mlp.2.weight_alpha,,,,,,,0.022733138874173164,0.009515286423265934,0.009515286423265934
weights_step_300_mlp.2.weight_alpha_hat,,,,,,,0.0025406561326235533,0.0019015712896361947,0.0019015712896361947
weights_step_300_out.weight_input_size,,,,,,,0.0,0.0,0.0
weights_step_300_out.weight_output_size,,,,,,,0.0,0.0,0.0
weights_step_300_out.weight_mean,,,,,,,0.00017264497000724077,0.0003537179727572948,0.0003537179727572948
weights_step_300_out.weight_median,,,,,,,0.0004592890618368983,0.0015293167671188712,0.0015293167671188712
weights_step_300_out.weight_std,,,,,,,6.338146340567619e-05,4.439741314854473e-05,4.439741314854473e-05
weights_step_300_out.weight_max,,,,,,,0.00019562405941542238,0.0014484548009932041,0.0014484548009932041
weights_step_300_out.weight_min,,,,,,,0.004479318857192993,0.0019290433265268803,0.0019290433265268803
weights_step_300_out.weight_var,,,,,,,8.206287020584568e-05,0.0,0.0
weights_step_300_out.weight_frobenius_norm,,,,,,,0.0004999612574465573,0.0009073005639947951,0.0009073005639947951
weights_step_300_out.weight_spectral_norm,,,,,,,0.0003858094569295645,0.00030822408734820783,0.00030822408734820783
weights_step_300_out.weight_alpha,,,,,,,0.0028491560369729996,0.0011201970046386123,0.0011201970046386123
weights_step_300_out.weight_alpha_hat,,,,,,,0.0015589740360155702,0.0016563000390306115,0.0016563000390306115
weights_step_300_model_variance,,,,,,,0.0,0.00022101751528680325,0.00022101751528680325
weights_step_400_mlp.0.weight_input_size,,,,,,,,0.0,0.0
weights_step_400_mlp.0.weight_output_size,,,,,,,,0.0,0.0
weights_step_400_mlp.0.weight_mean,,,,,,,,0.0020756933372467756,0.0020756933372467756
weights_step_400_mlp.0.weight_median,,,,,,,,0.00012506214261520654,0.00012506214261520654
weights_step_400_mlp.0.weight_std,,,,,,,,0.000220918795093894,0.000220918795093894
weights_step_400_mlp.0.weight_max,,,,,,,,0.0007414764259010553,0.0007414764259010553
weights_step_400_mlp.0.weight_min,,,,,,,,0.003974048886448145,0.003974048886448145
weights_step_400_mlp.0.weight_var,,,,,,,,4.56607922387775e-05,4.56607922387775e-05
weights_step_400_mlp.0.weight_frobenius_norm,,,,,,,,2.0693516489700414e-05,2.0693516489700414e-05
weights_step_400_mlp.0.weight_spectral_norm,,,,,,,,0.014099865220487118,0.014099865220487118
weights_step_400_mlp.0.weight_alpha,,,,,,,,0.00029495591297745705,0.00029495591297745705
weights_step_400_mlp.0.weight_alpha_hat,,,,,,,,0.0007454981096088886,0.0007454981096088886
weights_step_400_mlp.1.weight_input_size,,,,,,,,0.0,0.0
weights_step_400_mlp.1.weight_output_size,,,,,,,,0.0,0.0
weights_step_400_mlp.1.weight_mean,,,,,,,,0.0020212801173329353,0.0020212801173329353
weights_step_400_mlp.1.weight_median,,,,,,,,0.003064037999138236,0.003064037999138236
weights_step_400_mlp.1.weight_std,,,,,,,,0.00018120872846338898,0.00018120872846338898
weights_step_400_mlp.1.weight_max,,,,,,,,0.0007408773526549339,0.0007408773526549339
weights_step_400_mlp.1.weight_min,,,,,,,,0.0025099508929997683,0.0025099508929997683
weights_step_400_mlp.1.weight_var,,,,,,,,0.0,0.0
weights_step_400_mlp.1.weight_frobenius_norm,,,,,,,,0.00011303013161523268,0.00011303013161523268
weights_step_400_mlp.1.weight_spectral_norm,,,,,,,,0.011018414981663227,0.011018414981663227
weights_step_400_mlp.1.weight_alpha,,,,,,,,0.007089553866535425,0.007089553866535425
weights_step_400_mlp.1.weight_alpha_hat,,,,,,,,0.005557638127356768,0.005557638127356768
weights_step_400_mlp.2.weight_input_size,,,,,,,,0.0,0.0
weights_step_400_mlp.2.weight_output_size,,,,,,,,0.0,0.0
weights_step_400_mlp.2.weight_mean,,,,,,,,0.0003482743923086673,0.0003482743923086673
weights_step_400_mlp.2.weight_median,,,,,,,,0.008945068344473839,0.008945068344473839
weights_step_400_mlp.2.weight_std,,,,,,,,0.0,0.0
weights_step_400_mlp.2.weight_max,,,,,,,,2.7627225790638477e-05,2.7627225790638477e-05
weights_step_400_mlp.2.weight_min,,,,,,,,3.6352474126033485e-05,3.6352474126033485e-05
weights_step_400_mlp.2.weight_var,,,,,,,,0.0,0.0
weights_step_400_mlp.2.weight_frobenius_norm,,,,,,,,6.877457781229168e-05,6.877457781229168e-05
weights_step_400_mlp.2.weight_spectral_norm,,,,,,,,0.005710460711270571,0.005710460711270571
weights_step_400_mlp.2.weight_alpha,,,,,,,,0.0004791006213054061,0.0004791006213054061
weights_step_400_mlp.2.weight_alpha_hat,,,,,,,,0.0031065100338310003,0.0031065100338310003
weights_step_400_out.weight_input_size,,,,,,,,0.0,0.0
weights_step_400_out.weight_output_size,,,,,,,,0.0,0.0
weights_step_400_out.weight_mean,,,,,,,,0.0003300115931779146,0.0003300115931779146
weights_step_400_out.weight_median,,,,,,,,0.0017274902202188969,0.0017274902202188969
weights_step_400_out.weight_std,,,,,,,,0.001131898839958012,0.001131898839958012
weights_step_400_out.weight_max,,,,,,,,0.0,0.0
weights_step_400_out.weight_min,,,,,,,,0.010698488913476467,0.010698488913476467
weights_step_400_out.weight_var,,,,,,,,0.0011632955865934491,0.0011632955865934491
weights_step_400_out.weight_frobenius_norm,,,,,,,,0.0007365948404185474,0.0007365948404185474
weights_step_400_out.weight_spectral_norm,,,,,,,,0.0005831557791680098,0.0005831557791680098
weights_step_400_out.weight_alpha,,,,,,,,0.002238274784758687,0.002238274784758687
weights_step_400_out.weight_alpha_hat,,,,,,,,0.0017315197037532926,0.0017315197037532926
weights_step_400_model_variance,,,,,,,,0.0,0.0
